ID;FEMALE;MALE;ETHBLACK;ETHHISP;ETHWHITE;AGE;S;EDUCPROF;EDUCPHD;EDUCMAST;EDUCBA;EDUCAA;EDUCHSD;EDUCDO;SINGLE;MARRIED;DIVORCED;FAITHN;FAITHP;FAITHC;FAITHJ;FAITHO;ASVAB01;ASVAB02;ASVAB03;ASVAB04;ASVAB05;ASVAB06;ASVABC;HEIGHT;WEIGHT85;WEIGHT02;SM;SF;SIBLINGS;LIBRARY;POV78;EXP;EARNINGS;HOURS;TENURE;COLLBARG;CATGOV;CATPRI;CATSE;URBAN;REGNE;REGNC;REGW;REGS
5272;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;42;45;48;38;62;69;44.542679;68;130;170;12;12;1;1;0;15.807693;8.8000002;40;1.1923077;0;0;1;0;0;0;1;0;0
2585;1;0;0;0;1;42;13;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;48;47;55;53;53;57;51.630787;62;155;230;10;8;3;0;0;19.73077;14;40;6.1923075;0;1;0;0;1;0;0;0;1
4971;1;0;0;1;0;38;13;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;36;35;39;35;35;47;35.818851;66;130;158;8;11;2;1;0;13.673077;10.56;50;6.4038463;1;1;0;0;0;0;0;0;1
12104;1;0;0;0;1;45;15;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;58;59;60;62;37;59;61.990334;65;160;130;13;16;3;0;0;15.903846;16.32;37;3.7884614;1;1;0;0;0;0;0;1;0
2473;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;52;58;59;62;53;55;61.172474;68;135;175;12;12;3;1;0;19.076923;17.25;40;8.7692308;0;0;1;0;1;0;1;0;0
4049;1;0;0;0;1;42;12;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;44;45;51;56;58;56;50.267689;61;110;115;12;8;5;1;0;15.942307;16.75;50;2.0384614;0;0;1;0;1;0;0;0;1
3057;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;35;50;56;44;52;44.542679;62;110;115;12;9;3;1;1;11.826923;7.75;50;3;0;0;1;0;0;0;1;0;0
12005;1;0;1;0;0;40;15;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;42;39;55;47;53;50;45.63316;62;150;170;10;8;2;1;1;16.634615;16;45;4.0384617;0;0;1;0;1;1;0;0;0
2237;1;0;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;54;62;57;62;53;69;62.808189;67;140;184;12;19;2;1;0;18.653847;12.75;60;9;1;1;0;0;1;0;0;0;1
439;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;56;58;56;59;60;66;59.536755;65;125;175;12;8;2;0;0;17.884615;25.1;36;17.307692;0;0;1;0;0;1;0;0;0
276;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;40;50;50;56;47;44;52.721268;64;108;112;12;13;1;1;0;22.365385;10.75;40;5.6153846;0;0;1;0;1;1;0;0;0
1863;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;53;56;62;60;67;57.628418;68;155;220;12;12;6;1;0;14.865385;7.75;12;8.6346149;0;0;1;0;0;1;0;0;0
4815;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;54;59;59;62;62;56;61.717712;60;110;110;12;8;6;1;0;19.057692;20;20;15.442307;0;1;0;0;1;0;1;0;0
3096;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;50;53;57;56;61;60;56.26532;63;106;112;12;10;3;1;0;6.4038463;10;24;4.3653846;0;0;1;0;1;0;1;0;0
703;1;0;0;0;1;40;12;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;48;50;50;47;61;54;50.267689;68;145;148;9;9;5;1;0;12.038462;11.14;40;.90384614;1;0;1;0;1;0;1;0;0
4499;1;0;0;0;1;38;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;52;50;44;47;41;54;48.631973;67;150;165;9;12;4;1;1;15.730769;21.65;50;5.5576925;0;0;1;0;1;0;0;0;1
3897;1;0;0;0;1;41;17;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;42;47;51;53;61;68;50.54031;67;150;137;15;16;3;1;0;17.557692;48.07;40;8.8076925;0;0;1;0;1;0;1;0;0
4589;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;43;54;53;59;54;49.177212;66;145;145;12;12;3;0;0;15.230769;13.66;40;7.9615383;0;0;1;0;1;0;0;1;0
4093;1;0;0;0;1;39;18;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;50;62;48;59;49;52;59.536755;62;99;87;12;12;3;0;0;10.519231;23;60;12.423077;0;1;0;0;0;0;0;0;1
1495;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;44;40;47;50;50;49;44.8153;60;135;150;9;5;3;0;0;20.865385;8.3000002;37;.23076923;0;0;1;0;1;0;0;0;1
3964;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;52;58;59;59;59;63;60.354614;63;116;150;11;6;2;1;0;16.173077;13;20;2.1346154;0;1;0;0;1;0;0;0;1
4876;1;0;0;0;1;41;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;50;55;48;62;53;51;56.537941;65;140;180;12;12;3;1;0;14.980769;8.8800001;40;3.7884614;0;1;0;0;0;0;1;0;0
437;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;51;54;62;54;54;55.992702;64;151;205;8;10;5;1;0;22.461538;9.25;40;24.692308;0;0;1;0;1;1;0;0;0
1868;1;0;0;0;1;44;13;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;46;42;52;53;53;55;48.086735;66;125;135;12;12;4;0;0;16.307692;11;40;11.980769;0;0;1;0;1;1;0;0;0
2748;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;34;36;34;26;27;47;32.547417;66;136;138;7;11;2;0;0;22.711538;17.780001;40;23.98077;0;0;1;0;0;0;0;0;1
449;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;54;51;55;56;61;51;54.629604;62;125;180;12;12;4;1;0;23.057692;12;28;3.7307692;0;0;1;0;1;1;0;0;0
2088;1;0;0;0;1;40;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;34;57;51;50;62;59;55.174843;63;95;115;12;12;6;1;0;18.942308;13;40;2.9423077;0;1;0;0;0;0;1;0;0
91;1;0;0;0;1;38;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;32;31;39;41;61;59;35.273613;67;136;145;5;3;2;1;0;12.384615;26.440001;40;10;0;0;1;0;1;1;0;0;0
4655;1;0;0;0;1;39;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;48;54;47;44;62;63;50.812931;64;124;128;11;11;3;1;1;18.846153;25.41;35;18.134615;0;1;0;0;1;1;0;0;0
2230;1;0;0;0;1;37;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;56;57;56;56;62;55;58.173656;65;150;170;12;12;2;1;0;16.48077;21.780001;32;21.903847;0;0;1;0;0;0;0;0;1
4981;1;0;0;1;0;38;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;28;43;34;44;51;51;41.271244;60;115;163;7;7;4;0;1;16.788462;12.3;50;5.8269229;0;0;0;1;1;0;0;0;1
4880;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;52;51;56;44;52;64;51.630787;68;117;156;12;9;2;1;0;23.326923;14.03;35;14.403846;1;1;0;0;0;0;1;0;0
2672;1;0;0;1;0;43;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;44;38;43;47;48;55;41.816483;61;143;185;11;11;3;1;0;20.98077;4.8000002;40;5.9615383;0;1;0;0;1;0;0;0;1
3669;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;56;64;59;56;62;59;62.808189;63;116;115;14;17;3;1;0;13.653846;15;15;.61538464;0;1;0;0;1;0;1;0;0
4618;1;0;0;0;1;41;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;38;35;42;32;41;47;35.818851;65;127;152;16;10;3;1;;13.730769;18.75;40;1.2692307;0;0;1;0;1;0;0;1;0
744;1;0;1;0;0;42;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;36;35;29;20;36;35;29.003365;66;142;150;12;12;2;1;1;15.423077;12.45;40;17.26923;1;0;1;0;1;0;1;0;0
2828;1;0;0;0;1;41;10;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;38;43;43;35;50;43;41.271244;59;95;120;1;1;3;0;0;11.423077;7.1399999;35;5.8269229;0;0;1;0;1;1;0;0;0
4544;1;0;0;1;0;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;32;30;32;41;47;30.911701;59;125;136;7;11;3;1;1;8.25;5.7600002;20;2.0192308;0;1;0;0;0;0;0;1;0
4785;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;46;50;55;47;62;58;51.630787;67;150;200;9;12;8;1;;21.038462;8.25;40;.48076922;0;0;1;0;1;0;1;0;0
3790;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;48;45;44;53;41;43;47.541496;62;117;140;7;7;5;0;0;21.288462;9.8000002;40;1.9423077;1;0;1;0;1;0;1;0;0
4924;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;54;46;55;53;55;61;51.085548;66;114;141;14;12;2;0;0;22.634615;8.5600004;41;7.3653846;0;0;1;0;0;1;0;0;0
3317;1;0;1;0;0;41;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;32;34;22;35;49;35;30.639082;62;118;160;13;12;5;0;0;9.9230766;9.3000002;60;2.0576923;0;1;0;0;1;0;1;0;0
4763;1;0;0;0;1;44;15;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;52;40;52;56;54;57;47.814114;66;110;160;12;6;1;1;0;14.211538;23.25;40;13.211538;1;1;0;0;0;0;1;0;0
622;1;0;1;0;0;38;15;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;34;47;43;56;52;41;49.177212;64;128;195;13;13;2;1;1;15.096154;15.38;40;9.2307692;0;0;1;0;1;0;1;0;0
11866;1;0;0;0;1;42;18;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;50;50;50;56;61;51;52.721268;66;130;130;12;12;3;1;0;13.019231;12.55;49;3.4230769;0;1;0;0;1;0;0;1;0
1361;1;0;0;0;1;38;8;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;34;46;39;35;44;43;41.816483;60;87;105;10;10;1;0;0;7.7115383;7.5;60;.51923078;0;0;1;0;0;0;0;0;1
3134;1;0;0;0;1;43;12;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;50;36;54;41;53;55;42.089104;65;125;130;12;12;3;1;0;21.576923;11.64;40;4.5192308;0;0;1;0;1;1;0;0;0
5702;1;0;0;0;1;44;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;56;53;60;53;44;51;56.26532;69;125;148;12;11;6;1;0;16.5;10.25;40;5.4423075;0;0;1;0;1;0;1;0;0
290;1;0;0;1;0;42;10;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;38;38;30;38;37;49;35.818851;64;149;175;6;7;11;1;0;12.538462;7.8000002;32;6.8461537;0;0;1;0;1;1;0;0;0
4107;1;0;0;0;1;40;19;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;64;66;60;59;55;58;64.989151;61;105;140;16;17;1;1;0;3.9230769;18;45;1.9038461;1;1;0;0;0;0;0;0;1
11868;1;0;0;0;1;37;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;48;49;44;53;61;56;49.72245;68;130;168;13;12;1;1;0;15.692307;33.459999;50;13.461538;0;0;1;0;1;0;0;1;0
5485;1;0;1;0;0;37;16;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;46;35;47;38;42;47;38.817669;65;147;230;12;11;5;0;1;10.211538;9.1300001;40;11.134615;1;1;0;0;0;0;0;0;1
3023;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;42;46;50;47;54;57;48.086735;67;130;170;12;12;3;1;0;21.48077;18;16;6.7115383;0;0;1;0;1;0;1;0;0
1733;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;48;59;50;62;61;57;59.264137;66;110;128;17;12;4;1;0;16.923077;25.17;55;11.519231;0;0;1;0;1;0;0;1;0
5687;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;48;42;50;44;53;56;45.087917;65;154;214;8;8;9;0;1;4.1346154;9;20;.07692308;0;0;1;0;1;0;0;1;0
4841;1;0;0;0;1;39;15;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;62;57;55;47;61;61;55.447464;66;160;160;12;13;2;0;0;14.461538;39.720001;48;2.7692308;0;1;0;0;1;0;0;0;1
3364;1;0;0;0;1;42;14;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;56;55;61;59;62;62;59.264137;65;160;155;12;14;4;0;0;19.461538;16.25;40;7.2307692;0;0;1;0;1;0;0;0;1
5121;1;0;0;0;1;43;12;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;54;61;54;59;62;59;60.627235;65;115;170;13;12;1;1;0;21.846153;21;45;7.6346154;0;0;1;0;1;0;0;0;1
4576;1;0;0;0;1;41;18;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;44;49;43;47;53;51;47.814114;62;230;250;15;12;2;0;0;9.8846149;10.52;30;5.6538463;0;1;0;0;1;0;0;1;0
11871;1;0;0;0;1;39;15;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;56;61;54;59;51;51;60.627235;60;100;125;12;12;3;1;0;14.096154;9.25;44;.17307693;0;0;1;0;2;0;1;0;0
3775;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;52;57;59;53;54;60;58.173656;63;112;145;12;8;2;1;0;14.307693;23;44;13.038462;0;0;1;0;1;0;1;0;0
912;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;64;65;60;56;62;65;63.626049;64;129;135;12;10;2;1;0;19.26923;10.41;60;2.8846154;1;1;0;0;1;0;1;0;0
1751;1;0;0;1;0;41;12;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;44;35;35;32;49;49;33.910515;61;145;195;10;15;3;0;1;15.557693;16;40;.44230768;0;0;1;0;1;0;0;1;0
3496;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;40;53;56;59;62;65;56.810562;63;125;130;11;5;4;1;0;18.884615;11.72;38;1.6730769;0;0;1;0;0;0;1;0;0
843;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;48;45;48;50;47;53;47.814114;61;105;115;13;11;3;0;0;12.980769;8;30;5.3653846;0;0;1;0;1;0;0;0;1
4290;1;0;0;0;1;41;20;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;56;58;60;59;56;63;60.627235;67;141;135;12;20;3;1;0;11.173077;24.030001;40;4.0384617;0;1;0;0;0;1;0;0;0
4826;1;0;0;0;1;41;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;52;53;57;56;62;66;56.26532;67;118;125;12;12;2;1;0;15.211538;25.09;42;8.9038458;1;1;0;0;1;0;1;0;0
12096;1;0;0;0;1;38;15;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;56;59;55;56;55;45;58.991516;64;101;110;8;11;0;1;0;16.596153;38.459999;30;4.6346154;0;0;1;0;1;0;0;0;1
382;1;0;1;0;0;43;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;34;35;28;38;33;42;33.637897;60;115;126;5;10;5;1;1;16.846153;13.7;40;2.9423077;0;0;1;0;1;1;0;0;0
4988;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;54;58;60;53;46;49;58.991516;67;135;160;16;16;3;1;0;19.038462;32.049999;45;1.7692307;0;0;1;0;1;1;0;0;0
5351;1;0;0;0;1;38;18;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;56;57;56;56;49;56;58.173656;65;115;128;12;12;3;1;0;13.192307;18.02;40;1.3076923;0;1;0;0;1;0;0;0;1
4120;1;0;0;0;1;42;13;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;48;47;44;50;53;59;47.814114;66;125;160;12;6;1;1;0;18.557692;16.75;40;1.4807693;0;0;1;0;0;0;0;0;1
5469;1;0;0;0;1;38;6;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;30;34;28;29;32;35;30.639082;64;115;120;9;8;5;0;1;10.230769;6.5;30;.36538461;0;0;1;0;0;0;0;0;1
11953;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;42;47;50;49;59;45.905777;69;250;281;7;8;4;0;0;23.076923;8.5;40;.48076922;0;1;0;0;1;0;0;0;1
1444;1;0;0;1;0;40;13;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;48;46;43;62;53;58;50.267689;62;130;190;10;11;2;1;0;18.076923;3.8800001;45;1.1346154;0;0;1;0;1;0;0;0;1
2615;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;58;49;59;53;51;47;53.811745;62;137;170;9;12;3;0;0;10.769231;6;25;.82692307;0;0;1;0;0;0;0;0;1
1323;1;0;0;0;1;40;17;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;46;61;55;56;42;48;60.081997;63;120;128;12;12;2;1;0;15.692307;16.620001;48;9.5961542;1;1;0;0;1;0;0;0;1
3424;1;0;0;0;1;43;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;58;61;60;59;62;62;62.262951;64;115;145;13;12;4;1;1;19.538462;29.059999;40;4.2884617;0;0;1;0;1;0;1;0;0
4564;1;0;1;0;0;44;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;58;57;56;59;62;57;58.991516;65;135;140;12;12;2;1;0;14.961538;19.6;50;3.0769231;0;1;0;0;1;0;0;1;0
5066;1;0;0;0;1;38;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;54;43;55;59;47;53;51.085548;63;125;190;12;12;0;1;;15.019231;6.1500001;40;9.8269234;0;1;0;0;0;0;0;0;1
4190;1;0;0;0;1;41;20;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;56;62;61;62;62;62;63.89867;67;120;135;9;12;4;1;0;9.8076925;24.120001;55;5.0384617;0;0;1;0;1;0;0;1;0
4219;1;0;0;0;1;40;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;52;38;47;47;52;54;42.906963;62;189;165;7;11;1;0;1;20.403847;15.78;40;19.538462;0;1;0;0;0;0;0;0;1
1727;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;38;43;33;41;46;51;40.180767;63;100;126;12;12;10;1;0;17.576923;38.459999;45;1.0384616;0;0;1;0;1;0;0;1;0
3243;1;0;0;0;1;44;16;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;54;55;57;53;62;44;56.537941;62;140;155;14;15;1;1;0;21.307692;9.6099997;50;21.153847;0;0;1;0;0;1;0;0;0
4929;1;0;0;0;1;41;14;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;44;45;56;53;49;54;50.812931;62;110;145;12;10;1;1;0;18.846153;7.5700002;40;.096153848;0;0;1;0;0;0;0;0;1
3544;1;0;1;0;0;39;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;28;34;31;41;46;32;34.728374;64;150;255;11;11;13;1;0;6.1153846;7.8499999;12;.096153848;0;0;1;0;1;0;1;0;0
1962;1;0;0;0;1;43;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;42;36;37;44;39;55;38.27243;65;170;190;12;12;3;0;0;17.365385;21.16;25;8.0384617;1;0;1;0;1;1;0;0;0
5286;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;42;46;53;35;41;46.451015;68;143;180;10;10;3;1;0;7.2115383;2.5999999;40;5.25;0;0;1;0;0;0;1;0;0
12099;1;0;0;0;1;37;18;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;58;54;59;47;46;49;54.902222;68;145;158;14;18;1;1;;11.480769;11;12;4.4615383;0;1;0;0;1;0;0;1;0
455;1;0;0;0;1;43;20;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;64;65;61;56;51;60;63.89867;65;118;123;12;12;2;1;0;14.788462;27.77;18;8.9230766;0;0;1;0;0;1;0;0;0
2770;1;0;1;0;0;43;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;50;53;46;56;55;46;53.266506;66;170;196;12;16;10;0;1;19.384615;19.1;48;19.326923;1;0;1;0;1;0;0;0;1
5705;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;58;54;60;59;52;61;58.446278;69;135;160;12;9;3;0;0;20.211538;27.969999;55;5.9230771;0;0;1;0;1;0;0;1;0
485;1;0;0;0;1;40;12;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;34;38;39;38;53;51;38.27243;63;102;110;12;12;2;1;0;18.307692;11.18;15;1.7692307;0;1;0;0;0;0;1;0;0
4873;1;0;0;0;1;41;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;58;65;56;59;54;54;63.353432;62;109;135;12;12;2;1;0;19.096153;21.1;41;15.961538;0;0;1;0;1;0;1;0;0
3609;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;56;43;60;53;54;47;50.812931;60;115;108;14;15;3;1;0;16.25;23.450001;20;10.961538;1;1;0;0;1;0;1;0;0
3199;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;34;45;38;35;52;54;40.998627;61;135;115;10;10;3;1;0;21.826923;12.3;40;1.0576923;0;0;1;0;1;1;0;0;0
3041;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;54;64;61;62;62;69;64.989151;66;126;165;12;8;1;1;1;7.7884617;2.1300001;30;.34615386;0;0;1;0;1;1;0;0;0
2405;1;0;0;0;1;42;16;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;44;35;39;26;36;46;33.365276;66;127;140;10;9;5;1;0;7.1346154;16.950001;45;3.1923077;0;0;1;0;1;0;0;1;0
3036;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;44;66;60;59;52;65;64.989151;63;140;185;12;6;0;1;0;22.01923;25.82;35;20.711538;0;0;1;0;1;1;0;0;0
3837;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;47;54;47;53;57;49.72245;61;87;140;12;12;3;1;0;14.615385;14.75;40;6.9807692;0;0;1;0;1;0;1;0;0
5282;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;36;46;51;44;44;51;47.541496;67;124;140;13;13;3;1;1;18.403847;13.79;40;1.1153846;0;0;1;0;0;0;1;0;0
1394;1;0;0;0;1;42;15;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;52;54;54;62;58;58;57.628418;66;120;132;11;10;4;1;0;17.096153;23;40;14.730769;0;1;0;0;1;0;0;0;1
2652;1;0;0;1;0;37;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;46;43;44;47;52;54;44.8153;72;146;116;4;14;8;0;1;12.557693;12.24;48;8.1153851;0;1;0;0;0;0;0;0;1
5199;1;0;0;0;1;44;15;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;64;55;59;53;43;54;57.083179;62;120;131;16;18;5;1;0;15.134615;10;33;9.4423075;0;1;0;0;0;1;0;0;0
4151;1;0;0;0;1;44;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;52;53;55;59;40;38;56.537941;62;170;185;8;8;0;0;0;15.25;12;40;7.1923075;0;0;1;0;1;0;0;0;1
1589;1;0;0;0;1;40;16;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;48;47;56;56;61;61;52.721268;63;142;162;12;12;3;0;;14.346154;17;45;6.1346154;0;0;1;0;1;0;0;1;0
4976;1;0;0;0;1;37;15;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;64;55;56;59;52;54;57.901039;69;200;200;12;12;2;1;0;16.134615;36.529999;40;4;0;0;1;0;2;0;0;0;1
1510;1;0;0;0;1;38;16;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;46;57;47;56;44;53;55.720081;67;137;225;12;14;2;1;0;17.01923;12.5;40;12.423077;0;0;1;0;1;0;0;0;1
2342;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;40;42;47;56;57;58;47.541496;62;111;100;12;12;3;1;0;18.711538;10.57;40;4.8846154;0;0;1;0;0;0;0;0;1
2781;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;52;53;55;56;54;63;55.720081;67;155;140;8;5;4;0;1;10.461538;7;40;.57692307;0;0;1;0;0;0;0;0;1
3545;1;0;1;0;0;39;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;46;39;50;50;51;50;45.087917;66;155;165;12;11;4;1;0;13.192307;16.34;40;7;0;1;0;0;1;0;1;0;0
1646;1;0;0;1;0;37;14;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;30;34;35;44;50;54;36.636711;62;125;140;12;10;1;1;0;18.115385;43.849998;35;9.9423075;0;0;1;0;1;0;0;1;0
5511;1;0;0;0;1;42;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;56;49;57;56;58;58;54.084366;64;120;175;12;9;1;1;0;17.384615;13;40;6.5384617;0;0;1;0;1;0;0;0;1
1037;1;0;0;0;1;40;12;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;46;45;51;53;52;49;49.449833;61;150;190;12;14;2;1;0;19.115385;16.15;50;11.038462;0;0;0;1;0;0;1;0;0
3787;1;0;0;0;1;45;15;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;58;58;57;53;61;50;58.173656;64;107;150;12;12;0;1;0;11.596154;6.2800002;40;2.9615386;1;1;0;0;1;0;1;0;0
5301;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;62;51;61;62;54;65;57.901039;60;100;126;12;12;2;1;0;17.461538;19.6;32;15.711538;0;0;1;0;1;0;0;0;1
2848;1;0;0;0;1;42;16;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;64;64;60;62;54;54;64.71653;67;124;103;18;20;1;1;0;20.173077;62.790001;40;1.5192307;0;0;1;0;1;1;0;0;0
4684;1;0;0;0;1;44;13;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;48;53;60;59;54;34;57.901039;64;120;140;17;12;0;1;0;22.211538;24.030001;40;2.5384614;0;0;1;0;1;1;0;0;0
2013;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;48;64;59;59;60;45;63.626049;63;135;165;12;12;2;1;0;14.326923;6.1500001;25;8.8269234;0;0;1;0;1;0;1;0;0
